SurveyID,SiteCode,EventCode,Date,Watername,TribTo,Time,CrewLeader,Comments,Location,Length,AveWid,Wid1,Wid2,Wid3,Wid4,Wid5,VoltStart,FreqStart,DutyStart,Volts,FreqEnd,DutyEnd,Flow,EffortMin,Seconds,Pass1TimeA,Pass2TimeA,Pass3TimeA,Pass1TimeB,Pass2TimeB,Pass3TimeB,Pass1TimeC,Pass2TimeC,Pass3TimeC,Pass1TimeD,Pass2TimeD,Pass3TimeD,PEAllTrout,PEBrook,PEBrown,PERainbow,PEYOYAll,PEYOYBrook,PEYOYBrown,PEYOYRainbow,PEAdtAll,PEAdtBrook,PEAdtBrown,PEAdtRainbow,BrookP1,BrookP2,BrookP3,BrownP1,BrownP2,BrownP3,RainP1,RainP2,RainP3,TigerP1,TigerP2,TigerP3,TotalP1,TotalP2,TotalP3,GrandTotal,NumShockers,TimeStamp,IDBy,RecordBy,Crew,RFPID,SurveyNotes,Operators,Netters
1531,Kettle.WestSusquehana,202207.Kettle.WestSusquehana,,,,,Wilson,,,100,4.786,4.02,4.68,3.9,5.28,6.05,370,30,10,370,30,10,Normal,310,310,5298,4564,3848,5204,4573,4098,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8/16/2022 8:55,,,"Ashcraft, Wilson, Ressler, Dagle, Peachey, Winters",,"Few brook trout, ~50 dead after recovery","Wilson, Ressler, Dagle","Ashcraft, Wilson, Ressler, Dagle, Peachey, Winters"
1532,LittleSandy.BigSandy,202207.LittleSandy.BigSandy,,,,,Wilson,,,100,0.84,0.2,0.5,0.8,1.1,1.6,560,30,10,560,30,10,Normal,20,20,825,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/29/2022 10:52,,,"Wolson, Peachey, Heisler",,"Lots of Salamanders, one dead fish after recovery",Wilson,Peachey
1533,Manor.Slate,202207.Manor.Slate,,,,,Wilson,,,100,4.72,4.5,3.5,5.3,3.9,6.4,425,30,10,425,30,10,High,271,271,6217,4518,3402,6355,4438,3271,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8/19/2022 14:27,"Klim, Wilson","Ressler, Klim","Wilson,Ashcraft,Ressler,Heisler,Peachey,Winters,Kilm",,~20 Dead after recovery,"Wilson, Ashcraft, Ressler","Ressler, Heisler, Peachey, Winters"
1534,ManorUpstream.Slate,202207.ManorUpstream.Slate,,,,,Wilson,,,100,2.74,2.5,2.4,2.6,3.2,3,500,30,10,525,30,10,Normal,120,120,3557,2713,2145,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/19/2022 15:25,Klim,Klim,"Wilson, Ressler, Peachey, Ashcraft, Klim",,0 Dead after Recovery,"Wilson, Ressler","Peachey, Ressler, Ashcraft,Wilson"
1535,OwaseeSlide.Pine,202207.OwaseeSlide.Pine,,,,,Wilson,,,100,1.4,1,1.3,0.7,1.5,2.5,310,30,10,310,30,10,Normal,80,80,1249,2319,720,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/23/2022 10:18,,,"Wilson Peachey, Ashcraft, Klim",,"Good habitat, few fish; Unknown dead after recovery","Wilson, Peachey","Klim, Peachey, Ashcraft"
1536,TurtlePoint.Kettle,202207.TurtlePoint.Kettle,,,,,Wilson,,,100,1.748,1.84,1.2,2.2,2.1,1.4,300,30,10,325,30,10,Normal,150,150,3522,2540,854,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/16/2022 14:16,,,"Ashcraft,Peachey,Wilson,Ressler",,4 dead after recovery,"Ashcraft,Peachey","Wilson,Ressler"
1537,UNTRM008UNTRM434.UpperPineBottom,202207.UNTRM008UNTRM434.UpperPineBottom,,,,,Ashcraft,,,100,0.96,1,1.1,0.9,0.4,1.4,385,30,10,385,30,10,Normal,60,60,1927,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/28/2022 10:47,Ashcraft,Ashcraft,"Ashcraft, Ressler, Winters",,"Fish all the way up, 5 dead after recovery",Ashcraft,Ressler
1538,UNTRM041.ZinckFork,202207.UNTRM041.ZinckFork,,,,,Wilson,,,100,0.584,0.6,1.1,0.3,0.8,0.12,395,30,10,395,30,10,Normal,35,35,443,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/26/2022 17:02,,,"Wilson, Peachey",,Interstitial and smaller pools above 65 m.,Wilson,Peachey
1539,UNTRM048Darling.Darling,202207.UNTRM048Darling.Darling,,,,,Wilson,,,100,2.56,7.7,1.6,1.9,0.7,0.9,275,30,10,275,30,10,Normal,40,40,1762,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/23/2022 10:02,,,"Peachey, Ashcraft",,No fish; Salamanders present,Peachey,Ashcraft
1540,UNTRM086.RockSprings,202207.UNTRM086.RockSprings,,,,,Wilson,,,100,0.44,0.1,0.2,0.3,0.5,1.1,525,30,10,525,30,10,Normal,25,25,263,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/29/2022 9:50,,,"Wilson, Roan, Peachey",,"No Fish, shocked salamanders",Wilson,"Roan, Peachey"
1541,UNTRM10997.WestSusquehanna,202207.UNTRM10997.WestSusquehanna,,,,,Wilson,,,75,0.52,0.1,0.2,0.4,0.7,1.2,490,30,10,490,30,10,Normal,5,5,70,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7/28/2022 16:45,,,"Wilson, Peachey, Heisler, Klim",,,Wilson,Peachey
1542,UNTRM115.Bull,202207.UNTRM115.Bull,,,,,Wilson,,,100,0.68,0.1,0.2,0.7,1,1.4,525,30,10,525,30,10,Normal,15,15,125,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/28/2022 9:39,,,"Wilson, Heisler, Peachey",,Shocker malfunction,,
1543,UNTRM137.UNTRM209BirchIsland,202207.UNTRM137.UNTRM209BirchIsland,,,,,Ressler,,,36,0.94,1,0.7,0.8,0.4,1.8,550,30,10,550,30,10,Normal,10,10,153,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/28/2022 17:00,,,"Ressler, Ashcraft",,"No fish, shocked salamanders and crayfish",Ressler,Ashcraft
1544,UNTRM138.UpperPineBottom,202207.UNTRM138.UpperPineBottom,,,,,Ressler,,,10,1.82,3,1.7,1,1.6,1.8,350,30,10,350,30,10,Low,10,10,151,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/28/2022 9:28,,,"Ressler, Ashcraft, Winters",,No Fish.  Crayfish shocked,Ressler,Winters
1545,UNTRM168.Ott,202207.UNTRM168.Ott,,,,,Wilson,,,100,1.14,0.6,0.7,1,1.4,2,560,30,10,560,30,10,Normal,15,15,324,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/27/2022 16:34,,,"Wilson, Peachey",,,Wilson,Peachey
1546,UNTRM170.Hammersley,202207.UNTRM170.Hammersley,,,,,Ashcraft,,,97.5,1.94,2.8,2.5,1.64,1.56,1.2,520,30,10,520,30,10,Normal,122,122,2242,1667,1305,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/15/2022 11:36,Peachey,Winters,"Ashcraft, Peachey, Winters",,1 Dead after recovery; No balance to take weights,Ashcraft,Peachey
1547,UNTRM198.LittleKettle,202207.UNTRM198.LittleKettle,,,,,Wilson,,,35,0.82,0.7,0.7,0.8,1.5,0.4,525,30,10,525,30,10,Low,25,25,250,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/27/2022 10:56,,,"Wilson, Peachey",,No Fish,Wilson,Peachey
1548,UNTRM209.UpperPineBottom,202207.UNTRM209.UpperPineBottom,,,,,Ressler,,,100,1.32,1.8,2.3,0.8,1.3,0.4,410,30,10,410,30,10,Normal,27,27,777,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/27/2022 15:53,,,"Ressler, Ashcraft, Dagle, Winters",,"No Fish, one salamander was shocked.",Ressler,Ressler
1549,UNTRM434.UpperPineBottom,202207.UNTRM434.UpperPineBottom,,,,,Ashcraft,,,100,1.54,3,0.4,1.1,1.9,1.3,255,30,10,255,30,10,Normal,80,80,3509,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/27/2022 9:35,Ashcraft,Ashcraft,"Ashcraft, Ressler, Winters",,No fish died during electroshocking,Ashcraft,"Ashcraft, Ressler"
1550,UNTRM476.UpperPineBottom,202207.UNTRM476.UpperPineBottom,,,,,Wilson,,,100,0.76,0.5,0.7,0.2,0.8,1.6,990,30,10,990,30,10,,30,30,499,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/28/2022 11:49,Klim,Wilson,,,~1 dead,Heisler,Peachey
1551,CR0-SY,CR7-SY,,,,,Wilson,,,100,8.6,8.8,7.9,7.8,11.1,7.4,200,30,10,200,30,10,Normal,102,102,5883,0,0,5704,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9/1/2022 17:11,,,"Poole, Peachey, Roan, Lawson, Dagle, Ashcraft, Ressler, Wilson",,3 dead after recovery,"Poole, Peachey","Roan, Lawson, Dagle, Ashcraft"
1552,EC0-ML,EC7-ML,,,,,Wilson,,,114,9.36,9,8.8,7.9,8.5,12.6,300,30,10,300,30,10,Normal,103,103,5538,0,0,5397,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9/26/2022 17:03,,,"Wilson, Ashcraft, Ressler, Roan, Dagle, Winters, Poole, Lawson",,"50-60 dead after recovery, wide","Dagle, Roan","Winters, Poole, Lawson, Ashcraft, Ressler"
1553,EC0-NF,EC7-NF,,,,,Wilson,,,100,7.9,8.5,7,8.8,9.1,6.1,350,30,10,350,30,10,Normal,131,131,7467,0,0,7784,0,0,7687,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9/28/2022 10:37,,,"Ashcraft, Peachy, Winters, Poole, Roan, Wilson, Ressler",,"WINDY!!! For weights
~100 dead after recovery","Ressler, Wilson, Dagle","Ashcraft, Peachy, Winters, Poole, Roan, Wilson, Ressler"
1554,EC0-PH,EC7-PH,,,,,Wilson,,,104,6.28,5.8,6,4.8,7.1,7.7,300,30,10,300,30,10,Normal,73,73,3783,0,0,3351,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9/26/2022 15:02,,,"Wilson, Ressler, Ashcraft, Poole, Winters, Lawson, Roan, Dagle.",,36 fish dead at end after recovery.  Large fish board accurate to 360 mm,"Wilson, Poole","Roan, Lawson, Winters, Dagle"
1555,EC0-SF,EC7-SF,,,,,Wilson,,,97,7.38,5,7.1,9,8.9,6.9,250,30,10,250,30,10,Normal,67,67,3905,0,0,3675,0,0,3748,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9/26/2022 10:30,,,"Winters, Wilson, Ressler, Ashcraft, Poole, Roan, Lawson,",,30 dead after recovery,"Wilson, Winters, Poole","Ashcraft Ressler, Roan Lawson"
1556,FO0-WD,FO7-WD,,,,,Wilson,,,95,4.86,3.6,10.4,4.3,3.2,2.8,560,30,10,560,30,10,Normal,117,117,6252,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/30/2022 16:36,,,"Wilson, Roan, Lawson",,8 dead after recovery,Wilson,"Roan, Lawson"
1557,FO0-YR,FO7-YR,,,,,Wilson,,,99,2.54,1.9,1.9,2.6,3.5,2.8,560,30,10,560,30,10,Normal,73,73,4346,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/29/2022 16:11,,,"Poole, Ashcraft, Roan",,"1 dead after recovery; 
Any that are skinny take 20mm of length",Poole,"Ashcraft, Roan"
1558,LS0-RA,LS7-RA,,,,,Wilson,,,50,,,,,,,200,30,10,200,30,10,Normal,77,77,1337,2127,0,1411,2559,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8/31/2022 14:54,All,Ashcraft,"Wilson, Ashcraft, Dagle, Roan, Lawson, Peachey, Winters, Poole",,"2-day Training site: Fish surveyed on 6/2/2022;
Unknown dead after recovery","Dagle, Roan","Lawson, Peachey, Winters, Poole"
1559,PC0-SS,PC7-SS,,,,,Ressler,,,100,6.76,6.4,6.7,6.7,7.6,6.4,250,30,10,350,30,10,Normal,101,101,5859,0,0,5884,0,0,5970,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7/26/2022 10:31,,,"Lawson, Wilson, Poole, Peachy, Dagle, Winters, Roan, Ressler, Ashcraft",,"19 dead after recovery, started to shock and we were scaring fish instead of shocking.  Bumped to 300 v at 3 m upstream of blocknet, then bumped to 350 v at 20 m upstream of blocknet - held until complete","Ressler, Ashcraft, Roan","ML, MW, GP, JP, SD, JW, TR, DR"
1560,PK0-CH,PK7-CH,,,,,Wilson,,,97,4.54,1.6,5.2,4.8,7.4,3.7,225,30,10,225,30,10,Normal,222,222,5146,3228,4062,4757,3783,4138,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9/26/2022 16:22,,,"Wilson,Ressler, Ashcraft,  Lawson, Roan, Poole, Dagle, Winters, Peachey",,"75 dead, 40 dead, 3 dead =118 dead after recovery","Ressler, Peachey, Wilson","Ressler, Ashcraft, Wilson, Lawson, Roan, Poole, Dagle, Winters, Peachey"
1561,PK0-KC,PK7-KC,,,,,Wilson,,,95,3.42,4.1,3.1,2.9,5.4,1.6,225,30,10,225,30,10,Normal,237,237,6416,5351,3604,1515,1362,793,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8/31/2022 9:17,,,"Wilson, Ressler, Ashcraft, Poole, Dagle, Winters, Lawson, Peachey",,"Used 1-2 backpack shockers depending on width and depth
63 dead after recovery","Wilson, Peachey, Ressler, Ashcraft","Wilson, Ressler, Ashcraft, Poole, Dagle, Winters, Lawson, Peachey"
1562,PK0-RK,PK7-RK,,,,,Wilson,,,100,6.4,5.8,6.5,5.5,5.9,8.3,250,30,10,250,30,10,Low,258,258,4593,4069,3249,4625,4262,3209,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8/8/2022 10:00,,,"Wilson, Ashcraft, Dagle, Poole, Roan, Rankine",,~100 dead after recovery,"Wilson, Dagle, Ashcraft","Poole, Dagle,Wilson,Roan, Rankine"
1563,WF0-FL,WF1-FL,,,,,Wilson,,,100,1.49,1.7,2.1,1.6,0.95,1.1,175,30,10,175,30,10,Normal,61,61,3796,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/29/2022 15:02,,,"Poole, Wilson, Lawson, Roan, Matlaga",,Unknown dead after recovery,Poole,"Wilson, Lawson, Roan, Matlaga, Poole"
1564,WF0-NW,WF1-NW,,,,,Wilson,,,100,1.964,1.9,2.1,2.4,1.55,1.87,175,30,10,175,30,10,Normal,83,4972,4972,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8/29/2022 11:54,,,"Ashcraft, Wilson, Lawson",,"Lots of overhanging vegetation - shrubs, trees;
Impassable with backpack shocker from 39-58m;
~60 Dead after recovery",Ashcraft,"Wilson, Lawson"
1565,WF0-SW,WF1-SW,,,,,Wilson,,,100,2.24,2.8,1.7,2.3,1.8,2.6,175,30,10,175,30,10,Normal,76,76,5191,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9/29/2022 11:25,,,"Wilson, Roan, Rankine",,"12 dead after recovery
not much shock death",Wilson,"Rankine, Roan, Wilson"
1566,UpperPineBottom.Pine,202307.UpperPineBottom.Pine,,,,,Ashcraft,,,100,2.08,3,1.2,1.3,2.4,2.5,325,30,15,325,30,15,Normal,195,,3417,3281,2207,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/25/2023 13:26,Johnson,Johnson,"Ashcraft, Poole, Johnson",,,Ashfraft,"Ashfraft, Poole"
1567,Miller.LittleKettle,202307.Miller.LittleKettle,,,,,Wilson,,,100,2.86,2.4,3.9,4,1.7,2.3,475,30,15,500,30,15,Normal,144,,2478,1840,1387,1803,1473,1029,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7/26/2023 10:48,Hepfer,"Hepfer, Johnson","Johnson, Wilson, Poole, Ressler, Hepfer, Richard",,"Windy.  Started with 1 shocker, added 2 at 15 m.  Each pass completed with same pattern,  Dead after recovery: 5","Wilson, Poole","Johnson, Wilson, Poole, Ressler"
1568,Osborne.Kettle,202307.Osborne.Kettle,,,,,Wilson,,,100,1.86,2.7,1.7,2.2,1,1.7,275,30,15,275,30,15,Normal,30,,1181,668,475,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/26/2023 13:33,"Ashcraft, Ressler","Ashcraft, Ressler","Wilson, Ressler, Poole",,No block net used at top of reach (log jam),Wilson,"Poole, Ressler"
1569,UNTKettleRM4008.Kettle,202307.UNTKettleRM4008.Kettle,,,,,Ashcraft,,,100,1.4,1.3,1,1.6,1.3,1.8,410,30,15,700,30,15,Normal,90,,2076,1445,581,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/26/2023 14:47,Ressler,Ressler,"Ashcraft, Ressler, Johnson",,"Voltage was boosted after shocking first fish,  None dead after recovery.","Ressler, Johnson","Ashcraft, Ressler"
1570,LeftForkMiller.Miller,202307.LeftForkMiller.Miller,,,,,Wilson,,,100,0.956,0.78,0.62,0.54,1.02,1.82,400,30,15,500,30,15,Normal,30,,581,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/26/2023 15:04,Richard,"Milligan, Richard","Wilson, Poole, Richard, Milligan",,11 Brook trout found.  None dead after recovery,Wilson,"Poole , Wilson"
1571,UNTLickRM447.Lick,202307.UNTLickRM447.Lick,,,,,Ashcraft,,,100,2.73,2.85,1.4,4.1,3.8,1.5,575,30,15,590,30,15,Normal,60,,1675,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/26/2023 15:21,Hepfer,Ashcraft,"Ashcraft, Johnson, Ressler, Hepfer",,"Lots of interstitial runs,  Fish in deeper pools, fish throughout 100 m survey",Ressler,Johnson
1572,UNTRightHynerRM251.RightHyner,202307.UNTRightHynerRM251.RightHyner,,,,,Wilson,,,100,1.87,2.22,0.96,2.76,1.22,2.19,425,30,15,425,30,15,Normal,35,,1115,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/26/2023 15:45,Poole,Milligan,"Wilson, Richard, Poole, Milligan",,3 dead after recovery,Wilson,Richard
1573,UNTLeftHynerRM054.LeftHyner,202307.UNTLeftHynerRM054.LeftHyner,,,,,Ashcraft,,,100,0.54,0.8,0.9,1,0,0,605,30,15,605,30,15,Normal,30,,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/26/2023 16:05,,,"Ashcraft, Ressler, Johnson",,"No fish, crayfish and salamanders encountered",Ashcraft,"Ressler, Johnson"
1574,TC0-CB-U,TC8-CB-U,,,,,Ashcraft,,,100,4.8,7.3,4.2,2.3,5,5.2,125,30,15,125,30,15,,177,,2352,0,0,9717,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6/22/2023 13:03,Ashcraft,Rhoads,"Ashcraft,Ressler, Poole, Korba, Johnson, Hepfer, Shafer, Richard, Rhoads",,"Mostly used 1 backpack; used 2 at the start of site and at pool on other side of the fence. 
Amount of dead: 164 fish","Ressler, Poole (secondary)","Korba, Ressler, Johnson, Hepfer, Shafer, Richard"
1575,WF0-SW,WF2-SW,,,,,Poole,,,100,1.64,2.2,3.7,0.4,1.08,0.82,150,30,15,150,30,15,Low,70,,3696,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/24/2023 11:37,Milligan,Ashcraft,"Poole, Johnson, Hepfer",,Windy. Total Dead= 41. Some of FHM had engorged anuses. BM= Breeding Male. Most fish caught in one 15m pool. FHM misIDed as CMS- corrected on datasheet,Poole,"Johnson, Hepfer, Poole"
1576,UNTPigeonRM083.Pigeon,202306.UNTPigeonRM083.Pigeon,,,,,Wilson,,,98,3.04,2.5,3.1,1.8,3.4,4.4,990,30,30,990,30,30,High,70,,2202,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7/24/2023 16:08,Wilson,Poole,"Wilson, Poole",,No fish possibly due to culvert. Shocked 25m downstream at mouth to culvert- no fish below culvert. 250 seconds below culvert,Poole,Wilson
1577,Sherman.UpperLoyalsock,202306.Sherman.UpperLoyalsock,,,,,Wilson,,,100,4.96,5.7,5,5,4.6,4.5,950,30,15,950,30,15,High,210,,3901,2594,2358,3750,2993,2262,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7/25/2023 9:47,Poole/Hepfer,Milligan,"Wilson, Ressler, Hepfer, Johnson, Ashcraft, Richard",,12 dead at end,"Ressler, Wilson","Ashcraft, Richard, Johnson, Hepfer, Ressler, Wilson"
1578,Buck.Cedar,202307.Buck.Cedar,,,,,Wilson,,,100,4.62,3.2,3.6,5,2.1,9.2,375,30,15,400,30,15,Normal,240,,3261,2599,2156,3369,2863,1924,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7/25/2023 11:58,Wilson/Hepfer,Richard/Hepfer,"Poole, Wilson, Ressler, Richard",,Dead after recovery = 5,"Poole, Wilson","Ressler, Richard, Poole, Wilson"
